Node,Organism,Type,Pathway,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality
 cpd:C00231,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.002636695362226584,0.06255274785285211,0.13705303869273402
rn:R08575,eco,reaction,Biosynthesis of amino acids,0.006349206349206349,0.09955349285516416,0.06605158314111974,0.3728963349425388
cpd:C05382,eco,metabolite,Biosynthesis of nucleotide sugars,0.0031746031746031746,0.021547176331597886,0.06262736716536607,0.15143192957354945
 cpd:C00279,eco,metabolite,Carbon metabolism,0.0031746031746031746,0.04102524051729941,0.06409930304726051,0.21162289327901188
rn:R01641,eco,reaction,Biosynthesis of amino acids,0.006349206349206349,0.10519374862475163,0.06462864177267132,0.27079895998031084
cpd:C00117,eco,metabolite,Biosynthesis of amino acids,0.002380952380952381,0.08371581191478522,0.06122746489139414,0.06424803969616459
rn:R01056,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.009639642598812871,0.05788844987595332,0.01659088336007878
rn:R01049,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.07376943163227978,0.05827398020534641,0.014399005879228394
cpd:C00119,eco,metabolite,Biosynthesis of amino acids,0.002380952380952381,0.07522939607874149,0.05565616855868192,0.0033878218008184416
rn:R01737,eco,reaction,Carbon metabolism,0.0015873015873015873,0.004754340179280609,0.05404014410705095,0.0003978827579223413
cpd:C00257,eco,metabolite,Carbon metabolism,0.0015873015873015873,0.00317208164706179,0.05127996418542184,8.892969349451937e-05
rn:R01826,eco,reaction,Biosynthesis of amino acids,0.003968253968253968,0.19110330338279846,0.06623212783851977,0.11262230287157893
cpd:C04691,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.14222802173556742,0.06272089203046444,0.0251759732299422
rn:R03083,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.14088278679223876,0.05955757231990925,0.00562796005018637
cpd:C00944,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.13953503032136869,0.05669291338582677,0.001258111152152311
rn:R03084,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.13818475232295727,0.054086538461538464,0.0002812488373582301
cpd:C02637,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.13683195279700444,0.05170503508555952,6.287336268461863e-05
rn:R02412,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.13275842505389765,0.04565217391304348,7.024674160108253e-07
cpd:C00493,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.13411878916247463,0.047509520757135854,3.142199022152566e-06
cpd:C03175,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.1313955394177793,0.04393152261078763,1.5704583373509828e-07
rn:R03460,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.13003013225411955,0.04233301975540922,3.511137660613152e-08
cpd:C01269,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.12866220356291844,0.04084411164057182,7.854905251409776e-09
rn:R01714,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.12729175334417592,0.03945390781563126,1.7785016863849681e-09
cpd:C00251,eco,metabolite,Biosynthesis of cofactors,0.004761904761904762,0.12933292988892672,0.03815291445874338,4.974413413901736e-10
rn:R01715,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.026641199238498683,0.03678832116788321,1.1186208221371748e-10
cpd:C00254,eco,metabolite,Biosynthesis of amino acids,0.0031746031746031746,0.025180814537446784,0.03551596809200327,2.7813186446481036e-11
rn:R01373,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.005795310799282238,0.03430625136135918,6.243697789476644e-12
cpd:C00166,eco,metabolite,Biosynthesis of amino acids,0.002380952380952381,0.004219145958621767,0.033176228968640566,1.4885950693587952e-12
rn:R00688,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.0005293106563956659,0.03211663947797716,3.678013619392066e-13
cpd:C00079,eco,metabolite,Biosynthesis of amino acids,0.002380952380952381,9.875982870422902e-06,0.031124175579873032,2.323282499347568e-13
rn:R01728,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.011058159032742036,0.03431185665268776,6.2397773002142446e-12
cpd:C01179,eco,metabolite,Biosynthesis of amino acids,0.002380952380952381,0.009496072720854294,0.03318496668334694,1.4709573486765196e-12
rn:R00734,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.004754340179280609,0.03212482790270767,3.2982551664156686e-13
cpd:C00082,eco,metabolite,Biosynthesis of cofactors,0.0015873015873015873,0.00317208164706179,0.031128789188922104,7.412754238433144e-14
rn:R00985,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.018881198229887666,0.03677758318739054,1.112354491622049e-10
cpd:C00108,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.01732163344554131,0.03549595740485111,2.487696587203747e-11
rn:R01073,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.01575954713365357,0.03429878048780488,5.5646856495637415e-12
cpd:C04302,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.014194939294224442,0.03317797614345525,1.2452063289904847e-12
rn:R03509,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.012627809927253932,0.03212646608873024,2.78826140829779e-13
cpd:C01302,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.011058159032742036,0.031138020511553195,6.252232452642017e-14
rn:R03508,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.009485986610688757,0.030207134637514385,1.4094056989057866e-14
cpd:C03506,eco,metabolite,Biosynthesis of amino acids,0.002380952380952381,0.007913814188635475,0.029328926235422825,3.3634196461013987e-15
rn:R02722,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.002375909325869612,0.028496471865388093,7.71442493378492e-16
cpd:C00078,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.0007936507936507937,0.027709968991225176,1.8991672166057396e-16
rn:R00674,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,2.521527541384571e-06,0.02696571501947524,8.618687807149252e-17
cpd:C00463,eco,metabolite,Biosynthesis of secondary metabolites,0.0015873015873015873,0.0007936507936507937,0.027709968991225176,1.8991672166057396e-16
rn:R02340,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.002375909325869612,0.028496471865388093,7.71442493378492e-16
rn:R00355,eco,reaction,Biosynthesis of amino acids,0.0031746031746031746,0.12830333651836703,0.06598931601550226,0.0035693824429335144
cpd:C00049,eco,metabolite,Biosynthesis of cofactors,0.003968253968253968,0.07095049017779922,0.062249888839484215,0.0009438389231002743
rn:R01954,eco,reaction,Biosynthesis of amino acids,0.002380952380952381,0.004223802273390301,0.05286565410757741,2.0339644072808087e-05
cpd:C00327,eco,metabolite,Biosynthesis of amino acids,0.002380952380952381,0.008497360382733108,0.055465070211735704,8.350559306385018e-05
 cpd:C00049,eco,metabolite,Biosynthesis of secondary metabolites,0.0007936507936507937,0.0,0.05021320687044196,4.3506135039399794e-06
cpd:C03406,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.0020631818480252675,0.05138871895264897,7.281370153883375e-06
rn:R01086,eco,reaction,Biosynthesis of amino acids,0.002380952380952381,0.006200878214490406,0.05265357292101964,1.3698964739019232e-05
cpd:C00062,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.0025720491001634802,0.050053628888094386,3.0899758016252012e-06
 cpd:C00122,eco,metabolite,Degradation of aromatic compounds,0.0015873015873015873,0.006894361908241083,0.05489000217817469,5.369348936224274e-05
rn:R00670,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.008503824441109604,0.052408285500374345,1.8727418340169637e-05
cpd:C00077,eco,metabolite,Biosynthesis of amino acids,0.002380952380952381,0.015155166761426591,0.0552655818237642,8.315382099321447e-05
cpd:C00134,eco,metabolite,Biosynthesis of secondary metabolites,0.002380952380952381,0.007233673946217215,0.050021834927944736,4.4515575710425255e-06
rn:R00480,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.03905253639739852,0.058807056846821616,0.00021201017429567048
cpd:C03082,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.03763210317167767,0.05591302418460173,4.766255669128851e-05
rn:R02291,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.036325909286765004,0.053349140486069944,1.0755893750291922e-05
cpd:C00441,eco,metabolite,Biosynthesis of amino acids,0.002380952380952381,0.043900669210942364,0.051785787678270516,2.5730053771570603e-06
rn:R04198,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.03739929649381596,0.045067601402103155,2.957805110541521e-08
cpd:C03972,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.035869990039966215,0.04319358266771794,6.693772181005642e-09
cpd:C20258,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.03892608142012431,0.04710808688824915,1.308918468135769e-07
rn:R02735,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.02509424209185925,0.03340580094384644,2.161691803629849e-13
cpd:C00666,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.026641199238498683,0.03452906196048341,9.391250732288125e-13
cpd:C00680,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.02354476341767843,0.03235165738054279,4.994755722334636e-14
rn:R00462,eco,reaction,Microbial metabolism in diverse environments,0.0015873015873015873,0.01575954713365357,0.029542790152403284,6.78044079656089e-16
cpd:C00047,eco,metabolite,Biosynthesis of amino acids,0.002380952380952381,0.02046597828964787,0.030426698220279637,2.8689222218998043e-15
cpd:C01672,eco,metabolite,Microbial metabolism in diverse environments,0.002380952380952381,0.014195569676109788,0.028707479893372218,1.7604905222943463e-16
rn:R06740,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.005524666843173595,0.02791563275434243,4.8182510685719714e-17
cpd:C12455,eco,metabolite,Microbial metabolism in diverse environments,0.002380952380952381,0.009486616992574103,0.027166296543843383,2.6686301882208897e-17
rn:R05636,eco,reaction,Biosynthesis of secondary metabolites,0.002380952380952381,0.2221304279390104,0.06990679094540612,0.07411416213985068
cpd:C11437,eco,metabolite,Biosynthesis of secondary metabolites,0.0015873015873015873,0.04197208669011687,0.0655260283946123,0.01657235009844444
rn:R05688,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.04045034481889129,0.06165590135055784,0.0037058372046944793
cpd:C11434,eco,metabolite,Biosynthesis of secondary metabolites,0.0015873015873015873,0.03892608142012431,0.058212058212058215,0.0008287251803689232
rn:R05633,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.03739929649381596,0.05512775638781939,0.0001853359468261722
cpd:C11435,eco,metabolite,Biosynthesis of secondary metabolites,0.0015873015873015873,0.035869990039966215,0.052349495201296274,4.145119733952061e-05
rn:R05634,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.03433816205857509,0.04983388704318937,9.27142753812599e-06
cpd:C11436,eco,metabolite,Biosynthesis of secondary metabolites,0.0015873015873015873,0.032803812549642576,0.04754537564620203,2.073923310995135e-06
rn:R05637,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.03126694151316868,0.045454545454545456,4.6396247430956117e-07
cpd:C11453,eco,metabolite,Biosynthesis of secondary metabolites,0.0015873015873015873,0.029727548949153398,0.043536850834456305,1.0381862547552218e-07
rn:R01123,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,5.043055082769142e-05,0.03589130063237053,1.3061202338840872e-10
cpd:C00129,eco,metabolite,Biosynthesis of secondary metabolites,0.002380952380952381,0.0165468941084509,0.03721754541426672,3.066923524635734e-10
cpd:C00235,eco,metabolite,Biosynthesis of secondary metabolites,0.002380952380952381,0.003964471676941891,0.03719996457146231,3.0584004682316846e-10
rn:R00238,eco,reaction,Fatty acid metabolism,0.002380952380952381,0.09875159911861908,0.06570713391739674,0.006150819598805962
cpd:C00332,eco,metabolite,Fatty acid metabolism,0.0015873015873015873,0.08933646002748466,0.0620170300733376,0.0013804933744829928
rn:R01072,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.04385863066905505,0.05321395388123997,0.0007572635531891303
cpd:C03090,eco,metabolite,Biosynthesis of secondary metabolites,0.0015873015873015873,0.042569898955383,0.05100595069424766,0.00016926671554152217
rn:R04144,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.041316489640019764,0.04906159956389689,3.783500739133788e-05
cpd:C03838,eco,metabolite,Biosynthesis of secondary metabolites,0.0015873015873015873,0.04008346267228274,0.0472600427590863,8.456945140928137e-06
rn:R04325,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.03885547875962846,0.045599305153445284,1.8902980758280751e-06
cpd:C04376,eco,metabolite,Biosynthesis of secondary metabolites,0.0015873015873015873,0.03763085688369606,0.044051323287767015,4.2251670888533527e-07
rn:R04463,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.036406235007763604,0.0426049908703591,9.444009807316624e-08
cpd:C04640,eco,metabolite,Biosynthesis of secondary metabolites,0.0015873015873015873,0.03518161313183118,0.04125061384842036,2.111150103042073e-08
rn:R04208,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.03395699125589879,0.03997969285442315,4.7311316237281425e-09
cpd:C03373,eco,metabolite,Biosynthesis of cofactors,0.002380952380952381,0.03490256408391802,0.03878474466709761,1.1132066814938512e-09
rn:R07404,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.015380897858518646,0.037636656909014875,2.4881064544932556e-10
cpd:C15667,eco,metabolite,Biosynthesis of secondary metabolites,0.0015873015873015873,0.014131312859926482,0.036554585279526534,5.5618550673737744e-11
rn:R07405,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.01288340887969523,0.03553499915392859,1.2456694248082954e-11
cpd:C04751,eco,metabolite,Biosynthesis of secondary metabolites,0.0015873015873015873,0.011640085674497579,0.03457264370969955,2.8596955906486375e-12
rn:R04591,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.010415565360091139,0.03367003367003367,8.587433425801814e-13
cpd:C04823,eco,metabolite,Biosynthesis of secondary metabolites,0.0015873015873015873,0.009254958764615628,0.032883576480413394,8.289687649314099e-13
rn:R04559,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.008302673490515515,0.032236606457555134,2.0328794361858223e-12
cpd:C04677,eco,metabolite,Biosynthesis of secondary metabolites,0.0015873015873015873,0.00792356263845196,0.03194159251654118,5.812518366302615e-12
rn:R04560,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.008240086581628423,0.03228285933897002,1.683720346352188e-11
cpd:C04734,eco,metabolite,Biosynthesis of secondary metabolites,0.0015873015873015873,0.009060919418274225,0.032862992618867534,4.881971219933447e-11
rn:R01127,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.010267203761442719,0.033780160857908845,1.415589182774075e-10
cpd:C00130,eco,metabolite,Biosynthesis of cofactors,0.006349206349206349,0.08348037306783868,0.03480566835170299,4.1045894099642185e-10
rn:R01130,eco,reaction,Nucleotide metabolism,0.0015873015873015873,0.0012336485643960045,0.0336628372962864,1.7322504289443435e-10
cpd:C00655,eco,metabolite,Nucleotide metabolism,0.003968253968253968,0.016472165057687647,0.034627751669552315,1.5157664385742134e-10
rn:R02719,eco,reaction,Nucleotide metabolism,0.0015873015873015873,0.0025312860368130745,0.0334750265674814,6.142388853843131e-11
cpd:C01762,eco,metabolite,Nucleotide metabolism,0.002380952380952381,0.001033574139213533,0.03244997295835587,4.7726071388976836e-11
rn:R02143,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,4.1958126366924385e-05,0.031520488317406316,4.670483501941051e-11
cpd:C00385,eco,metabolite,Nucleotide metabolism,0.004761904761904762,0.006951203907260935,0.03254216276246804,1.0378133709064049e-10
rn:R02142,eco,reaction,Nucleotide metabolism,0.0015873015873015873,0.0038979874007673797,0.03353204172876304,7.870629284350368e-11
rn:R01773,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.009789042036046977,0.05029538559795625,6.702392989539874e-07
cpd:C00263,eco,metabolite,Biosynthesis of amino acids,0.002380952380952381,0.012437695376908515,0.05042218576173516,5.509120158086581e-07
rn:R01777,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.005468589275308385,0.05079825834542816,1.3541791929489856e-06
cpd:C01118,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.006375901903196902,0.05238867406760633,5.758989418454355e-06
rn:R03260,eco,reaction,Biosynthesis of amino acids,0.002380952380952381,0.028005451152313683,0.05426356589147287,2.5505876166199316e-05
cpd:C02291,eco,metabolite,Biosynthesis of amino acids,0.0015873015873015873,0.02043824148669264,0.05152741994847258,5.748341522641774e-06
 cpd:C00042,eco,metabolite,Degradation of aromatic compounds,0.002380952380952381,0.032743392653416886,0.056974903911372374,0.00010755273916524005
rn:R01286,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.018881198229887666,0.04905014014325755,1.304577981253261e-06
cpd:C00155,eco,metabolite,Biosynthesis of amino acids,0.0031746031746031746,0.017357565213006042,0.0467966573816156,3.3029557301242605e-07
rn:R00650,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.003952494421120315,0.044722084191098174,7.877016639459736e-08
cpd:C00073,eco,metabolite,Biosynthesis of cofactors,0.002380952380952381,0.006334707565843388,0.042823641368997044,3.570066969870203e-08
rn:R00451,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.021992763215956227,0.03136044601523222,1.1623545863889334e-14
rn:R00305,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.0015873015873015873,0.04829806807727691,0.00018576227858395515
cpd:C00031,eco,metabolite,Biosynthesis of secondary metabolites,0.002380952380952381,0.008069683537364175,0.050743022834360274,0.0008330535153343025
cpd:C00198,eco,metabolite,Biosynthesis of secondary metabolites,0.0007936507936507937,0.0,0.04607452371375288,3.954554643374452e-05
rn:R00483,eco,reaction,Biosynthesis of amino acids,0.0015873015873015873,0.0015873015873015873,0.05861010326542004,0.00021149212992838508
cpd:C00152,eco,metabolite,Biosynthesis of amino acids,0.0007936507936507937,0.0,0.05536757920639803,4.524682144968902e-05
rn:R00122,eco,reaction,Biosynthesis of secondary metabolites,0.0015873015873015873,0.004288595845398955,0.029822485207100593,6.914237983190511e-11
cpd:C00020,eco,metabolite,Biosynthesis of cofactors,0.005555555555555556,0.021640119869381833,0.030726461335869485,1.4799759672876844e-10
cpd:C00008,eco,metabolite,Biosynthesis of cofactors,0.003968253968253968,0.007055212598940987,0.028975508796136598,7.488559233941755e-11
